Epoch,Step,Total,CE,route
175,20,-0.27022862434387207,0.11173997074365616,-0.38196858763694763
175,30,-0.25962042808532715,0.13300670683383942,-0.39262714982032776
175,40,-0.27245089411735535,0.11445372551679611,-0.38690462708473206
176,0,-0.23440109193325043,0.1436546891927719,-0.37805578112602234
176,10,-0.25712013244628906,0.12900586426258087,-0.38612601161003113
176,20,-0.28297752141952515,0.11017774790525436,-0.3931552767753601
176,30,-0.24981869757175446,0.13303853571414948,-0.38285723328590393
176,40,-0.29358935356140137,0.09954943507909775,-0.3931387960910797
177,0,-0.27568942308425903,0.11788710951805115,-0.3935765326023102
177,10,-0.26382651925086975,0.1312689185142517,-0.39509543776512146
177,20,-0.2979829013347626,0.10113328695297241,-0.399116188287735
177,30,-0.31078147888183594,0.08070982247591019,-0.3914912939071655
177,40,-0.26768627762794495,0.11873625963926315,-0.3864225447177887
178,0,-0.2640111744403839,0.11889201402664185,-0.38290318846702576
178,10,-0.26521459221839905,0.11993258446455002,-0.38514718413352966
178,20,-0.2752729058265686,0.11541511863470078,-0.39068803191185
178,30,-0.27737176418304443,0.09709591418504715,-0.374467670917511
178,40,-0.268664687871933,0.11435429006814957,-0.38301897048950195
179,0,-0.2842542231082916,0.09688225388526917,-0.3811364769935608
179,10,-0.25758153200149536,0.11944685876369476,-0.37702837586402893
179,20,-0.3021368086338043,0.08654467016458511,-0.38868147134780884
179,30,-0.27773240208625793,0.12428408116102219,-0.4020164906978607
179,40,-0.2689194083213806,0.11931676417589188,-0.3882361650466919
180,0,-0.2974628508090973,0.08741240948438644,-0.38487526774406433
180,10,-0.28455671668052673,0.10704970359802246,-0.3916064202785492
180,20,-0.29114603996276855,0.09989266842603683,-0.391038715839386
180,30,-0.27110013365745544,0.1097542941570282,-0.38085442781448364
180,40,-0.24369876086711884,0.15374906361103058,-0.3974478244781494
181,0,-0.32178086042404175,0.08641637861728668,-0.40819722414016724
181,10,-0.274094820022583,0.10174696147441864,-0.37584179639816284
181,20,-0.27762436866760254,0.10406436771154404,-0.3816887438297272
181,30,-0.26949483156204224,0.11397819221019745,-0.3834730088710785
181,40,-0.2872312664985657,0.09617187827825546,-0.38340315222740173
182,0,-0.2894095182418823,0.09558899700641632,-0.38499853014945984
182,10,-0.2632667124271393,0.12757059931755066,-0.39083731174468994
182,20,-0.26337429881095886,0.13697046041488647,-0.40034475922584534
182,30,-0.271464467048645,0.11561046540737152,-0.38707494735717773
182,40,-0.2760576605796814,0.10726438462734222,-0.3833220601081848
183,0,-0.2976285219192505,0.09420175850391388,-0.3918302655220032
183,10,-0.27470579743385315,0.11643686145544052,-0.39114266633987427
183,20,-0.2741599380970001,0.10569384694099426,-0.3798537850379944
183,30,-0.25270161032676697,0.12883460521697998,-0.38153621554374695
183,40,-0.2718978822231293,0.10868798941373825,-0.3805858790874481
184,0,-0.2574447989463806,0.13487139344215393,-0.39231619238853455
184,10,-0.24981831014156342,0.13047312200069427,-0.3802914321422577
184,20,-0.2846747636795044,0.11108439415693283,-0.3957591652870178
184,30,-0.29030224680900574,0.09161830693483353,-0.38192054629325867
184,40,-0.20628051459789276,0.18396230041980743,-0.3902428150177002
185,0,-0.20967881381511688,0.16198627650737762,-0.3716650903224945
185,10,-0.27982276678085327,0.10289826989173889,-0.38272103667259216
185,20,-0.2516555190086365,0.13156689703464508,-0.38322240114212036
185,30,-0.2806250751018524,0.088478684425354,-0.3691037595272064
185,40,-0.2432222217321396,0.14462678134441376,-0.38784900307655334
186,0,-0.29264575242996216,0.1028522476553917,-0.39549800753593445
186,10,-0.2642126679420471,0.12199118733406067,-0.3862038552761078
186,20,-0.25787585973739624,0.13158203661441803,-0.38945791125297546
186,30,-0.281466543674469,0.11518658697605133,-0.3966531455516815
186,40,-0.28617483377456665,0.09415368735790253,-0.380328506231308
187,0,-0.2833205461502075,0.09792039543390274,-0.38124093413352966
187,10,-0.25718459486961365,0.12647917866706848,-0.38366377353668213
187,20,-0.23830263316631317,0.14101560413837433,-0.3793182373046875
187,30,-0.2823367118835449,0.11282703280448914,-0.39516374468803406
187,40,-0.23996250331401825,0.13174153864383698,-0.3717040419578552
188,0,-0.2671555280685425,0.11696972697973251,-0.3841252624988556
188,10,-0.259208083152771,0.12669038772583008,-0.3858984708786011
188,20,-0.28413456678390503,0.09994913637638092,-0.38408371806144714
188,30,-0.24447709321975708,0.13355952501296997,-0.37803661823272705
188,40,-0.2961612343788147,0.08894243091344833,-0.38510367274284363
189,0,-0.25788414478302,0.12370936572551727,-0.3815935254096985
189,10,-0.24066904187202454,0.1372288465499878,-0.37789788842201233
189,20,-0.26237010955810547,0.1207946389913559,-0.38316473364830017
189,30,-0.28609561920166016,0.09580988436937332,-0.3819054961204529
189,40,-0.27233731746673584,0.11821334064006805,-0.3905506432056427
190,0,-0.2938418388366699,0.09330954402685165,-0.3871513903141022
190,10,-0.27157869935035706,0.12315541505813599,-0.39473411440849304
190,20,-0.2621578574180603,0.12324465811252594,-0.38540253043174744
190,30,-0.23901931941509247,0.1335340291261673,-0.37255334854125977
190,40,-0.22788631916046143,0.15638545155525208,-0.3842717707157135
191,0,-0.26369377970695496,0.11742221564054489,-0.38111600279808044
191,10,-0.30170536041259766,0.0961356982588768,-0.39784106612205505
191,20,-0.23408441245555878,0.14657144248485565,-0.38065585494041443
191,30,-0.2763304114341736,0.11290629208087921,-0.3892366886138916
191,40,-0.2580690383911133,0.11940541118383408,-0.37747445702552795
192,0,-0.3160606026649475,0.06817000359296799,-0.3842306137084961
192,10,-0.2684551775455475,0.11773401498794556,-0.38618919253349304
192,20,-0.26824790239334106,0.1121855303645134,-0.38043344020843506
192,30,-0.27018412947654724,0.11170720309019089,-0.3818913400173187
192,40,-0.2595093250274658,0.12748651206493378,-0.3869958519935608
193,0,-0.25123411417007446,0.12575297057628632,-0.3769870698451996
193,10,-0.25276005268096924,0.12203831970691681,-0.37479835748672485
193,20,-0.2960895299911499,0.09760235249996185,-0.39369189739227295
193,30,-0.2813546061515808,0.11052648723125458,-0.3918810784816742
193,40,-0.2656901180744171,0.12149982899427414,-0.38718995451927185
194,0,-0.24580451846122742,0.1429845094680786,-0.38878902792930603
194,10,-0.2637973427772522,0.11594478785991669,-0.3797421455383301
194,20,-0.2687145173549652,0.1141095831990242,-0.3828240931034088
194,30,-0.277931272983551,0.10110302269458771,-0.37903428077697754
194,40,-0.291883260011673,0.09659653902053833,-0.3884797990322113
195,0,-0.2670634388923645,0.11944954097270966,-0.38651299476623535
195,10,-0.274600625038147,0.11642740666866302,-0.3910280168056488
195,20,-0.279080867767334,0.10652492195367813,-0.3856057822704315
195,30,-0.25616925954818726,0.1338525265455246,-0.39002180099487305
195,40,-0.260714590549469,0.1230638176202774,-0.3837783932685852
196,0,-0.26141515374183655,0.11844736337661743,-0.379862517118454
196,10,-0.2751782238483429,0.1092434823513031,-0.384421706199646
196,20,-0.26011142134666443,0.12741327285766602,-0.38752469420433044
196,30,-0.283469021320343,0.09742604196071625,-0.38089504837989807
196,40,-0.27184030413627625,0.1230926513671875,-0.39493295550346375
197,0,-0.28625357151031494,0.10406054556369781,-0.39031410217285156
197,10,-0.3147382140159607,0.06941019743680954,-0.38414841890335083
197,20,-0.2525745630264282,0.1370973289012909,-0.3896718919277191
197,30,-0.2721090316772461,0.10665324330329895,-0.37876227498054504
197,40,-0.3139188587665558,0.08897846937179565,-0.40289732813835144
198,0,-0.261173278093338,0.1301085352897644,-0.3912818133831024
198,10,-0.2567295730113983,0.13222038745880127,-0.3889499604701996
198,20,-0.28010883927345276,0.10619944334030151,-0.3863082826137543
198,30,-0.28600573539733887,0.10494299232959747,-0.39094874262809753
198,40,-0.2742626965045929,0.11156754940748215,-0.38583025336265564
199,0,-0.27119964361190796,0.10489756613969803,-0.3760972023010254
199,10,-0.258708119392395,0.12996070086956024,-0.38866880536079407
199,20,-0.2893359065055847,0.09774885326623917,-0.3870847523212433
199,30,-0.2652391791343689,0.1136866956949234,-0.3789258897304535
199,40,-0.23056639730930328,0.141094371676445,-0.3716607689857483
200,0,-0.28207623958587646,0.10511469841003418,-0.38719093799591064
200,10,-0.2720022201538086,0.11195056140422821,-0.3839527666568756
200,20,-0.25195878744125366,0.13040514290332794,-0.3823639154434204
200,30,-0.24556778371334076,0.1440577358007431,-0.38962551951408386
200,40,-0.2906070649623871,0.09492353349924088,-0.38553059101104736
